iter,rf_ns
478,6558.60
479,446.34
480,109.92
481,56.63
482,6445.34
483,5506.02
484,4986.40
485,209.85
486,4789.87
487,119.91
488,5169.60
489,5732.53
490,86.60
491,9130.07
492,1705.43
493,4190.31
494,5306.17
495,406.37
496,109.92
497,3607.39
498,209.85
499,93.27
500,5675.90
501,5232.89
502,7321.38
503,3437.52
504,4746.57
505,4093.71
506,93.27
507,3447.51
508,4103.70
509,3767.28
510,86.60
511,86.60
512,69.95
513,59.96
514,1242.44
515,5239.55
516,6198.86
517,9513.13
518,5066.34
519,5995.67
520,4959.75
521,186.53
522,7621.16
523,3760.62
524,96.60
525,2678.07
526,7604.51
527,6618.55
528,2877.92
529,216.51
530,3843.89
531,5942.37
532,216.51
533,89.94
534,3690.67
535,4243.60
536,4809.86
537,822.74
538,279.80
539,2211.74
540,96.60
541,193.19
542,403.04
543,5382.78
544,143.23
545,1125.85
546,10798.87
547,3407.54
548,5013.05
549,106.59
550,9023.48
551,8144.12
552,5725.86
553,6851.72
554,3657.36
555,4673.29
556,4113.70
557,1608.84
558,3634.04
559,3853.88
560,4446.79
561,6518.63
562,6222.17
563,1858.66
564,7321.38
565,103.26
566,3644.03
567,4270.25
568,6308.78
569,276.47
570,4230.28
571,466.33
572,4426.80
573,4010.44
574,99.93
575,1438.96
576,93.27
577,4306.89
578,5302.84
579,5023.04
580,5096.32
581,89.94
582,5612.61
583,4923.11
584,1598.85
585,6941.65
586,5272.86
587,9449.84
588,4586.69
589,3680.67
590,2974.52
591,4866.49
592,4896.46
593,2691.39
594,3873.87
595,93.27
596,4716.59
597,4453.45
598,3450.84
599,3667.35
600,5392.77
601,4510.08
602,6085.60
603,106.59
604,6388.72
605,6788.43
606,96.60
607,5396.10
608,4040.42
609,4476.77
610,7044.91
611,5139.62
612,293.12
613,4410.15
614,93.27
615,4769.89
616,4986.40
617,3753.96
618,303.11
619,8520.51
620,4793.20
621,303.11
622,3957.14
623,6541.94
624,3697.33
625,93.27
626,5639.26
627,2957.86
628,6245.49
629,2564.81
630,1049.24
631,219.84
632,99.93
633,5149.61
634,279.80
635,6691.83
636,4946.43
637,119.91
638,73.28
639,4260.26
640,8290.68
641,79.94
642,4966.41
643,792.76
644,399.71
645,1122.52
646,3843.89
647,7341.36
648,89.94
649,5959.03
650,7264.75
651,7374.67
652,99.93
653,4919.78
654,106.59
655,4157.00
656,7351.36
657,1702.10
658,86.60
659,7707.77
660,6761.78
661,6342.09
662,3320.93
663,86.60
664,539.61
665,96.60
666,89.94
667,3287.63
668,1871.98
669,3857.21
670,6581.91
671,86.60
672,3537.45
673,89.94
674,5912.40
675,3360.91
676,3883.86
677,7048.24
678,86.60
679,3847.22
680,6278.80
681,79.94
682,463.00
683,10515.74
684,5695.89
685,199.86
686,2071.84
687,5985.68
688,89.94
689,696.16
690,7244.77
691,5422.75
692,79.94
693,7258.09
694,5139.62
695,206.52
696,2461.56
697,4426.80
698,3260.98
699,2987.84
700,4123.69
701,106.59
702,4666.63
703,4976.41
704,6152.22
705,852.72
706,3467.50
707,582.91
708,7801.03
709,6438.68
710,5492.70
711,89.94
712,4696.61
713,5795.81
714,3547.44
715,7404.65
716,7497.92
717,93.27
718,5769.17
719,419.70
720,5859.10
721,5519.35
722,4576.69
723,2668.07
724,73.28
725,7807.69
726,7048.24
727,1848.66
728,2984.51
729,2478.21
730,7434.63
731,96.60
732,73.28
733,76.61
734,7497.92
735,5372.79
736,7587.85
737,4123.69
738,3267.64
739,839.39
740,83.27
741,3164.38
742,73.28
743,73.28
744,1039.25
745,5735.86
746,6268.81
747,96.60
748,6515.29
749,5396.10
750,3354.24
751,3684.01
752,8500.53
753,2548.16
754,512.96
755,196.52
756,5456.06
757,6815.08
758,1362.35
759,6628.55
760,6711.82
761,5199.58
762,3800.59
763,109.92
764,579.58
765,10619.00
766,223.17
767,5759.17
768,4783.21
769,1915.28
770,8906.90
771,3700.66
772,433.02
773,219.84
774,3783.93
775,196.52
776,73.28
777,4117.03
778,6921.67
779,189.86
780,7494.59
781,4530.06
782,5965.69
783,6725.14
784,5222.89
785,6931.66
786,2887.91
787,113.25
788,3197.69
789,3017.82
790,2118.47
791,199.86
792,3504.14
793,5286.18
794,5372.79
795,2867.93
796,189.86
797,4363.52
798,5252.87
799,5456.06
800,106.59
801,99.93
802,273.14
803,5592.63
804,3177.70
805,4779.88
806,3637.37
807,9553.10
808,4077.06
809,93.27
810,69.95
811,6318.77
812,1985.23
813,223.17
814,3137.73
815,1582.19
816,4080.39
817,4216.95
818,2085.16
819,1665.46
820,103.26
821,4853.16
822,1602.18
823,5582.63
824,3374.23
825,7048.24
826,7801.03
827,2907.90
828,3214.35
829,2551.49
830,1705.43
831,2474.88
832,83.27
833,6428.69
834,219.84
835,1209.13
836,4200.30
837,3733.97
838,109.92
839,2048.52
840,2561.48
841,5845.78
842,4583.36
843,333.09
844,73.28
845,5609.28
846,2424.92
847,86.60
848,3684.01
849,2791.32
850,1245.77
851,5849.11
852,1682.12
853,223.17
854,4373.51
855,149.89
856,5036.36
857,5962.36
858,3047.80
859,1042.58
860,3740.63
861,2095.15
862,5079.66
863,2511.52
864,1865.32
865,79.94
866,4346.86
867,83.27
868,4926.44
869,209.85
870,103.26
871,1622.16
872,742.80
873,89.94
874,73.28
875,176.54
876,3717.32
877,1049.24
878,133.24
879,1009.27
880,3574.09
881,1438.96
882,93.27
883,1395.66
884,4320.21
885,89.94
886,2541.50
887,5889.08
888,3867.21
889,79.94
890,7910.95
891,6268.81
892,6195.53
893,6052.30
894,3037.81
895,3031.14
896,5023.04
897,93.27
898,96.60
899,83.27
900,2797.98
901,76.61
902,146.56
903,3630.71
904,89.94
905,8290.68
906,2311.66
907,206.52
908,4390.16
909,4636.65
910,5249.54
911,5775.83
912,7924.28
913,2591.46
914,4953.09
915,109.92
916,2578.14
917,89.94
918,2121.80
919,2498.20
920,86.60
921,6362.07
922,9096.76
923,8557.15
924,3157.72
925,349.75
926,2594.79
927,5895.74
928,679.51
929,106.59
930,1598.85
931,8144.12
932,4180.31
933,945.98
934,6118.91
935,7281.41
936,5779.16
937,4203.63
938,2481.54
939,5526.01
940,89.94
941,83.27
942,1119.19
943,96.60
944,6721.81
945,6062.29
946,6971.63
947,4230.28
948,4849.83
949,6102.26
950,9289.96
951,1595.51
952,706.16
953,3923.83
954,89.94
955,3144.40
956,6428.69
957,183.20
958,86.60
959,393.05
960,4826.51
961,89.94
962,3590.74
963,5819.13
964,2328.32
965,89.94
966,3510.80
967,5099.65
968,3780.60
969,5246.21
970,5156.28
971,6222.17
972,2871.26
973,8557.15
974,5212.90
975,83.27
976,7348.03
977,5789.15
978,83.27
979,6372.06
980,6701.83
981,4480.10
982,446.34
983,113.25
984,3337.59
985,5602.62
986,2618.11
987,6858.38
988,739.47
989,2971.19
990,3494.14
991,113.25
992,76.61
993,6588.57
994,5619.27
995,3450.84
996,2158.44
997,5322.82
998,5812.47
999,309.78
1000,2478.21
1001,6818.41
1002,4756.56
1003,2551.49
1004,4440.13
1005,4540.05
1006,4037.08
1007,1505.58
1008,4506.75
1009,6915.01
1010,5572.64
1011,5209.57
1012,4090.38
1013,4993.06
1014,4939.77
1015,2358.30
1016,456.34
1017,113.25
1018,6848.39
1019,266.47
1020,4196.97
1021,7191.47
1022,7028.26
1023,3257.65
1024,3191.03
1025,2401.60
1026,86.60
1027,426.36
1028,6115.58
1029,7111.53
1030,1169.16
1031,76.61
1032,86.60
1033,73.28
1034,4540.05
1035,3221.01
1036,2491.53
1037,4763.23
1038,2428.25
1039,1812.02
1040,4540.05
1041,7491.26
1042,8600.46
1043,4906.46
1044,79.94
1045,4316.88
1046,7741.08
1047,76.61
1048,83.27
1049,4933.10
1050,6148.89
1051,5079.66
1052,6372.06
1053,4263.59
1054,3823.90
1055,6005.66
1056,83.27
1057,2441.57
1058,93.27
1059,73.28
1060,2148.45
1061,63.29
1062,73.28
1063,3813.91
1064,3910.51
1065,1475.60
1066,2055.18
1067,413.04
1068,69.95
1069,6105.59
1070,2824.63
1071,6255.48
1072,7721.09
1073,7587.85
1074,9150.06
1075,5299.51
1076,3514.13
1077,2881.25
1078,4063.73
1079,3350.91
1080,109.92
1081,5895.74
1082,2035.20
1083,3753.96
1084,76.61
1085,2871.26
1086,63.29
1087,5562.65
1088,3770.61
1089,3407.54
1090,289.79
1091,1718.76
1092,5899.07
1093,5129.63
1094,1842.00
1095,10688.95
1096,4536.72
1097,63.29
1098,59.96
1099,1705.43
1100,4400.16
1101,2578.14
1102,4300.23
1103,3883.86
1104,5116.30
1105,443.01
1106,5855.77
1107,2764.67
1108,7557.87
1109,4590.02
1110,2774.66
1111,5266.20
1112,6038.97
1113,89.94
1114,4959.75
1115,6382.06
1116,975.96
1117,153.22
1118,6655.19
1119,4250.26
1120,509.63
1121,3474.16
1122,76.61
1123,7917.61
1124,2048.52
1125,73.28
1126,3487.48
1127,4739.91
1128,4656.64
1129,4866.49
1130,6545.27
1131,3594.07
1132,3610.73
1133,619.55
1134,2268.36
1135,19672.46
1136,99.93
1137,6628.55
1138,8437.24
1139,4370.18
1140,1055.90
1141,5899.07
1142,89.94
1143,93.27
1144,73.28
1145,3354.24
1146,4236.94
1147,1762.06
1148,5536.00
1149,4546.72
1150,489.65
1151,183.20
1152,7228.11
1153,286.46
1154,3780.60
1155,1861.99
1156,6675.18
1157,6228.83
1158,3137.73
1159,4093.71
1160,7441.29
1161,1918.61
1162,2328.32
1163,492.98
1164,2718.04
1165,1099.21
1166,169.88
1167,4706.60
1168,89.94
1169,6568.59
1170,86.60
1171,4380.17
1172,6698.50
1173,93.27
1174,5286.18
1175,7121.52
1176,7454.62
1177,5825.79
1178,2904.57
1179,5492.70
1180,103.26
