iter,rf_ns
455,2318.33
456,2231.72
457,1792.04
458,1881.97
459,2444.90
460,2001.89
461,1712.10
462,2151.78
463,1618.83
464,2058.51
465,1672.13
466,1852.00
467,3037.81
468,1702.10
469,2338.31
470,1908.62
471,1838.67
472,1742.08
473,2115.14
474,3007.83
475,2138.46
476,1842.00
477,3280.96
478,1958.59
479,1988.56
480,2088.49
481,1672.13
482,1762.06
483,1665.46
484,2251.71
485,1595.51
486,1735.41
487,2091.82
488,1752.07
489,2461.56
490,1628.82
491,1568.87
492,2724.70
493,1818.69
494,1915.28
495,1725.42
496,2271.69
497,2018.54
498,1775.38
499,2171.76
500,2198.41
501,1728.75
502,2081.83
503,1645.48
504,2408.26
505,1668.79
506,1592.18
507,1705.43
508,2141.79
509,2511.52
510,1855.33
511,1868.65
512,2431.58
513,1645.48
514,2078.50
515,1568.87
516,1762.06
517,2361.63
518,2051.85
519,2098.48
520,1658.80
521,1758.73
522,1705.43
523,1845.33
524,2235.05
525,2175.10
526,2364.96
527,1868.65
528,1861.99
529,1961.92
530,1648.81
531,2198.41
532,1951.92
533,1925.28
534,1961.92
535,1565.54
536,1695.44
537,2668.07
538,1975.24
539,2018.54
540,3051.13
541,2438.24
542,2354.97
543,1725.42
544,2031.87
545,2121.80
546,2168.43
547,1838.67
548,1808.69
549,2271.69
550,1612.17
551,1705.43
552,2491.53
553,1722.09
554,1961.92
555,1718.76
556,2141.79
557,1735.41
558,1695.44
559,1985.23
560,2205.07
561,1858.66
562,2058.51
563,1722.09
564,2291.68
565,1888.64
566,2135.12
567,2268.36
568,2208.40
569,1908.62
570,1905.29
571,1825.35
572,1995.23
573,2271.69
574,1955.25
575,1785.38
576,1715.43
577,2361.63
578,1722.09
579,2165.10
580,1991.89
581,1985.23
582,1978.57
583,1695.44
584,6045.63
585,3813.91
586,3064.45
587,3161.05
588,3330.93
589,2997.83
590,2847.94
591,2691.39
592,2584.80
593,2624.77
594,2924.55
595,3164.38
596,2185.09
597,1891.97
598,1618.83
599,1465.61
600,1652.14
601,1682.12
602,1485.59
603,1462.28
604,1508.91
605,1455.62
606,1528.90
607,1418.98
608,1382.33
609,1502.25
610,1458.95
611,1395.66
612,1475.60
613,1448.95
614,1442.29
615,1482.26
616,2065.18
617,1455.62
618,1468.94
619,1435.63
620,1468.94
621,1438.96
622,1445.62
623,1428.97
624,1408.98
625,1455.62
626,1392.33
627,1369.01
628,1275.75
629,2867.93
630,2574.81
631,2068.51
632,2498.20
633,2281.69
634,1958.59
635,2141.79
636,2464.89
637,2354.97
638,2295.01
639,1958.59
640,2624.77
641,1885.31
642,2644.76
643,1901.96
644,1775.38
645,2551.49
646,2008.55
647,2108.48
648,2105.15
649,1792.04
650,2071.84
651,2061.84
652,2281.69
653,1842.00
654,1752.07
655,2305.00
656,1682.12
657,1998.56
658,1652.14
659,1871.98
660,2078.50
661,1888.64
662,2045.19
663,1638.82
664,1682.12
665,1985.23
666,1988.56
667,2418.25
668,2068.51
669,2424.92
670,1948.59
671,1935.27
672,2574.81
673,2208.40
674,2195.08
675,1881.97
676,1848.66
677,2401.60
678,1718.76
679,1772.05
680,2118.47
681,2075.17
682,2308.33
683,1625.49
684,1898.63
685,3913.84
686,1935.27
687,2618.11
688,3477.49
689,2857.94
690,2784.66
691,4889.80
692,2571.48
693,2817.96
694,2461.56
695,4503.41
696,2378.28
697,2088.49
698,2181.76
699,1465.61
700,1452.28
701,1395.66
702,1289.07
703,1299.06
704,1398.99
705,1269.08
706,1302.39
707,1265.75
708,1289.07
709,1252.43
710,1289.07
711,1885.31
712,1205.80
713,1165.82
714,1169.16
715,1209.13
716,1169.16
717,1249.10
718,1189.14
719,1195.80
720,1199.13
721,1195.80
722,1165.82
723,1149.17
724,1195.80
725,1239.11
726,2501.53
727,2324.99
728,3360.91
729,1355.69
730,1222.45
731,3247.65
732,2165.10
733,3877.20
734,2151.78
735,2318.33
736,2501.53
737,2148.45
738,2621.44
739,2015.21
740,1835.34
741,2424.92
742,1938.60
743,2265.03
744,2148.45
745,2431.58
746,1955.25
747,1835.34
748,2185.09
749,1672.13
750,1765.39
751,2078.50
752,1845.33
753,2684.73
754,2011.88
755,1722.09
756,2225.06
757,1718.76
758,2245.05
759,2391.61
760,2201.74
761,2041.86
762,2001.89
763,2098.48
764,1708.77
765,2025.20
766,1915.28
767,1768.72
768,2165.10
769,2161.77
770,2181.76
771,1951.92
772,1755.40
773,2584.80
774,1698.77
775,2438.24
776,1948.59
777,1805.36
778,2618.11
779,1832.01
780,1685.45
781,1895.30
782,1665.46
783,2125.13
784,2068.51
785,1858.66
786,1795.37
787,1768.72
788,2205.07
789,2201.74
790,1655.47
791,1785.38
792,1765.39
793,2318.33
794,1575.53
795,2191.75
796,1918.61
797,1898.63
798,2041.86
799,1675.46
800,2018.54
801,2987.84
802,1855.33
803,2324.99
804,1735.41
805,2005.22
806,2058.51
807,1762.06
808,2418.25
809,2095.15
810,1768.72
811,1955.25
812,1758.73
813,2148.45
814,1682.12
815,1732.08
816,2038.53
817,1688.78
818,2078.50
819,1718.76
820,2374.95
821,2374.95
822,1782.05
823,2058.51
824,1655.47
825,1632.15
826,1815.36
827,2291.68
828,2051.85
829,1965.25
830,1628.82
831,1852.00
832,1828.68
833,2001.89
834,2205.07
835,1785.38
836,2071.84
837,1718.76
838,2005.22
839,1618.83
840,2198.41
841,2065.18
842,1748.74
843,2025.20
844,1935.27
845,2125.13
846,2364.96
847,1948.59
848,2344.97
849,2088.49
850,2085.16
851,1798.70
852,1668.79
853,2265.03
854,2028.53
855,2131.79
856,1885.31
857,1688.78
858,2001.89
859,1655.47
860,1745.41
861,1945.26
862,2028.53
863,2015.21
864,1682.12
865,1758.73
866,2028.53
867,1871.98
868,2308.33
869,2091.82
870,2261.70
871,2398.27
872,1855.33
873,2591.46
874,1645.48
875,1675.46
876,2248.38
877,1995.23
878,2308.33
879,2061.84
880,1925.28
881,1971.91
882,1668.79
883,2061.84
884,1698.77
885,2068.51
886,2018.54
887,1725.42
888,2231.72
889,2088.49
890,1728.75
891,3837.23
892,1745.41
893,2045.19
894,1652.14
895,1738.74
896,2161.77
897,1815.36
898,2108.48
899,1602.18
900,1635.49
901,1738.74
902,1931.94
903,2091.82
904,1588.85
905,2105.15
906,2008.55
907,1991.89
908,2008.55
909,1948.59
910,2221.73
911,2035.20
912,1865.32
913,2121.80
914,1568.87
915,1602.18
916,1835.34
917,1745.41
918,1965.25
919,1615.50
920,1715.43
921,2444.90
922,1788.71
923,2068.51
924,1558.87
925,1728.75
926,2601.45
927,1845.33
928,2721.37
929,2398.27
930,1705.43
931,2095.15
932,1868.65
933,1995.23
934,1752.07
935,2021.87
936,2238.38
937,1995.23
938,1931.94
939,1572.20
940,1828.68
941,1728.75
942,1798.70
943,2634.76
944,2001.89
945,1858.66
946,1762.06
947,1738.74
948,2544.83
949,1978.57
950,2191.75
951,2225.06
952,1778.72
953,1975.24
954,2001.89
955,2051.85
956,1931.94
957,1722.09
958,1891.97
959,1608.84
960,1595.51
961,1948.59
962,1795.37
963,2018.54
964,1975.24
965,1921.95
966,2005.22
967,1785.38
968,2368.29
969,1848.66
970,1628.82
971,1775.38
972,1845.33
973,2331.65
974,2035.20
975,1675.46
976,2441.57
977,1828.68
978,1921.95
979,1702.10
980,2168.43
981,1975.24
982,1765.39
983,2674.73
984,1618.83
985,1785.38
986,1978.57
987,1622.16
988,1995.23
989,1855.33
990,1568.87
991,1735.41
992,1755.40
993,2301.67
994,2015.21
995,1991.89
996,1888.64
997,1818.69
998,2278.35
999,1772.05
1000,1798.70
1001,2268.36
1002,1815.36
1003,2048.52
1004,1688.78
1005,1738.74
1006,1975.24
1007,1705.43
1008,1898.63
1009,1625.49
1010,2165.10
1011,2015.21
1012,1818.69
1013,1905.29
1014,1578.86
1015,1808.69
1016,1748.74
1017,1765.39
1018,2148.45
1019,2018.54
1020,1668.79
1021,1822.02
1022,1732.08
1023,2005.22
1024,1688.78
1025,2191.75
1026,2281.69
1027,1832.01
1028,1951.92
