iter,rf_ns
1254,379.73
1255,349.75
1256,363.07
1257,316.44
1258,373.06
1259,359.74
1260,383.06
1261,356.41
1262,356.41
1263,376.39
1264,313.11
1265,306.45
1266,366.40
1267,353.08
1268,333.09
1269,373.06
1270,356.41
1271,466.33
1272,349.75
1273,346.42
1274,353.08
1275,406.37
1276,379.73
1277,423.03
1278,326.43
1279,463.00
1280,399.71
1281,336.42
1282,376.39
1283,333.09
1284,323.10
1285,353.08
1286,379.73
1287,383.06
1288,383.06
1289,363.07
1290,366.40
1291,389.72
1292,363.07
1293,313.11
1294,326.43
1295,336.42
1296,333.09
1297,396.38
1298,309.78
1299,353.08
1300,323.10
1301,333.09
1302,386.39
1303,386.39
1304,349.75
1305,359.74
1306,339.75
1307,396.38
1308,436.35
1309,333.09
1310,329.76
1311,406.37
1312,403.04
1313,339.75
1314,373.06
1315,329.76
1316,366.40
1317,416.37
1318,383.06
1319,329.76
1320,356.41
1321,333.09
1322,416.37
1323,326.43
1324,379.73
1325,343.09
1326,356.41
1327,502.97
1328,449.68
1329,359.74
1330,536.28
1331,329.76
1332,349.75
1333,532.95
1334,333.09
1335,433.02
1336,413.04
1337,386.39
1338,373.06
1339,359.74
1340,349.75
1341,276.47
1342,269.81
1343,279.80
1344,283.13
1345,353.08
1346,236.50
1347,239.83
1348,236.50
1349,239.83
1350,239.83
1351,243.16
1352,243.16
1353,239.83
1354,246.49
1355,243.16
1356,239.83
1357,233.16
1358,243.16
1359,239.83
1360,239.83
1361,369.73
1362,399.71
1363,469.66
1364,329.76
1365,393.05
1366,326.43
1367,323.10
1368,393.05
1369,363.07
1370,399.71
1371,369.73
1372,386.39
1373,363.07
1374,346.42
1375,376.39
1376,356.41
1377,346.42
1378,346.42
1379,379.73
1380,429.69
1381,436.35
1382,343.09
1383,363.07
1384,336.42
1385,376.39
1386,323.10
1387,343.09
1388,363.07
1389,356.41
1390,333.09
1391,313.11
1392,353.08
1393,316.44
1394,349.75
1395,366.40
1396,329.76
1397,373.06
1398,379.73
1399,359.74
1400,343.09
1401,323.10
1402,309.78
1403,343.09
1404,369.73
1405,353.08
1406,399.71
1407,323.10
1408,326.43
1409,326.43
1410,386.39
1411,383.06
1412,329.76
1413,389.72
1414,329.76
1415,399.71
1416,406.37
1417,349.75
1418,333.09
1419,363.07
1420,409.70
1421,413.04
1422,326.43
1423,459.67
1424,366.40
1425,396.38
1426,383.06
1427,326.43
1428,386.39
1429,333.09
1430,413.04
1431,319.77
1432,346.42
1433,459.67
1434,339.75
1435,359.74
1436,323.10
1437,316.44
1438,356.41
1439,376.39
1440,346.42
1441,309.78
1442,389.72
1443,409.70
1444,356.41
1445,399.71
1446,436.35
1447,323.10
1448,393.05
1449,326.43
1450,376.39
1451,313.11
1452,339.75
1453,413.04
1454,336.42
1455,383.06
1456,386.39
1457,319.77
1458,386.39
1459,329.76
1460,469.66
1461,313.11
1462,339.75
1463,306.45
1464,329.76
1465,396.38
1466,309.78
1467,363.07
1468,359.74
1469,359.74
1470,393.05
1471,336.42
1472,386.39
1473,336.42
1474,343.09
1475,389.72
1476,376.39
1477,326.43
1478,329.76
1479,453.01
1480,453.01
1481,323.10
1482,366.40
1483,393.05
1484,453.01
1485,386.39
1486,423.03
1487,313.11
1488,363.07
1489,353.08
1490,366.40
1491,363.07
1492,309.78
1493,319.77
1494,383.06
1495,383.06
1496,433.02
1497,366.40
1498,336.42
1499,349.75
1500,359.74
1501,416.37
1502,363.07
1503,313.11
1504,363.07
1505,359.74
1506,309.78
1507,369.73
1508,363.07
1509,379.73
1510,389.72
1511,343.09
1512,336.42
1513,472.99
1514,346.42
1515,359.74
1516,343.09
1517,336.42
1518,369.73
1519,349.75
1520,353.08
1521,349.75
1522,379.73
1523,396.38
1524,329.76
1525,399.71
1526,366.40
1527,549.60
1528,383.06
1529,369.73
1530,336.42
1531,419.70
1532,313.11
1533,399.71
1534,383.06
1535,369.73
1536,366.40
1537,366.40
1538,409.70
1539,363.07
1540,353.08
1541,323.10
1542,326.43
1543,363.07
1544,339.75
1545,389.72
1546,319.77
1547,403.04
1548,386.39
1549,329.76
1550,343.09
1551,413.04
1552,309.78
1553,386.39
1554,336.42
1555,359.74
1556,319.77
1557,359.74
1558,353.08
1559,329.76
1560,389.72
1561,339.75
1562,353.08
1563,326.43
1564,329.76
1565,389.72
1566,319.77
1567,336.42
1568,306.45
1569,333.09
1570,356.41
1571,323.10
1572,339.75
1573,373.06
1574,359.74
1575,409.70
1576,339.75
1577,323.10
1578,366.40
1579,443.01
1580,363.07
1581,319.77
1582,316.44
1583,319.77
1584,333.09
1585,359.74
1586,343.09
1587,303.11
1588,323.10
1589,386.39
1590,366.40
1591,356.41
1592,313.11
1593,379.73
1594,423.03
1595,383.06
1596,512.96
1597,299.78
1598,519.62
1599,373.06
1600,416.37
1601,343.09
1602,343.09
1603,373.06
1604,319.77
1605,316.44
1606,259.81
1607,253.15
1608,306.45
1609,273.14
1610,253.15
1611,249.82
1612,239.83
1613,236.50
1614,239.83
1615,236.50
1616,239.83
1617,236.50
1618,236.50
1619,236.50
1620,243.16
1621,236.50
1622,246.49
1623,246.49
1624,243.16
1625,436.35
1626,233.16
1627,246.49
1628,239.83
1629,236.50
1630,373.06
1631,522.96
1632,536.28
1633,333.09
1634,336.42
1635,349.75
1636,406.37
1637,336.42
1638,393.05
1639,363.07
1640,379.73
1641,446.34
1642,316.44
1643,379.73
1644,326.43
1645,386.39
1646,419.70
1647,309.78
1648,409.70
1649,409.70
1650,326.43
1651,383.06
1652,426.36
1653,423.03
1654,499.64
1655,409.70
1656,386.39
1657,486.32
1658,376.39
1659,389.72
1660,359.74
1661,346.42
1662,316.44
1663,306.45
1664,426.36
1665,336.42
1666,336.42
1667,472.99
1668,389.72
1669,436.35
1670,346.42
1671,433.02
1672,376.39
1673,323.10
1674,383.06
1675,333.09
1676,386.39
1677,316.44
1678,336.42
1679,326.43
1680,333.09
1681,393.05
1682,339.75
1683,359.74
1684,386.39
1685,336.42
1686,349.75
1687,316.44
1688,309.78
1689,406.37
1690,389.72
1691,383.06
1692,309.78
1693,369.73
1694,329.76
1695,416.37
1696,376.39
1697,313.11
1698,326.43
1699,356.41
1700,403.04
1701,356.41
1702,333.09
1703,309.78
1704,379.73
1705,373.06
1706,379.73
1707,459.67
1708,323.10
1709,403.04
1710,426.36
1711,376.39
1712,409.70
1713,356.41
1714,356.41
1715,353.08
1716,366.40
1717,476.32
1718,449.68
1719,369.73
1720,316.44
1721,376.39
1722,373.06
1723,379.73
1724,349.75
1725,363.07
1726,369.73
1727,469.66
1728,529.62
1729,356.41
1730,393.05
1731,343.09
1732,316.44
1733,359.74
1734,443.01
1735,356.41
1736,379.73
1737,333.09
1738,326.43
1739,356.41
1740,436.35
1741,453.01
1742,306.45
1743,423.03
1744,443.01
1745,363.07
1746,376.39
1747,373.06
1748,359.74
1749,343.09
1750,349.75
1751,426.36
1752,459.67
1753,446.34
1754,346.42
1755,479.65
1756,343.09
1757,443.01
1758,386.39
1759,329.76
1760,426.36
1761,406.37
1762,329.76
1763,323.10
1764,383.06
1765,323.10
1766,313.11
1767,379.73
1768,359.74
1769,323.10
1770,359.74
1771,466.33
1772,416.37
1773,313.11
1774,406.37
1775,373.06
1776,309.78
1777,309.78
1778,439.68
1779,316.44
1780,313.11
1781,346.42
1782,373.06
1783,566.26
1784,373.06
1785,373.06
1786,456.34
1787,386.39
1788,363.07
1789,429.69
1790,369.73
1791,406.37
1792,343.09
1793,353.08
1794,379.73
1795,346.42
1796,403.04
1797,333.09
1798,429.69
1799,376.39
1800,409.70
1801,466.33
1802,356.41
1803,349.75
1804,369.73
1805,363.07
1806,349.75
1807,346.42
1808,386.39
1809,379.73
1810,349.75
1811,393.05
1812,356.41
1813,519.62
1814,413.04
1815,356.41
1816,396.38
1817,353.08
1818,289.79
1819,329.76
1820,343.09
1821,386.39
1822,276.47
1823,306.45
1824,559.60
1825,296.45
1826,366.40
1827,269.81
1828,373.06
1829,313.11
1830,269.81
1831,319.77
1832,386.39
1833,363.07
1834,496.31
1835,396.38
1836,329.76
1837,436.35
1838,313.11
1839,443.01
1840,403.04
1841,326.43
1842,399.71
1843,373.06
1844,399.71
1845,469.66
1846,446.34
1847,393.05
1848,386.39
1849,383.06
1850,369.73
1851,329.76
1852,426.36
1853,376.39
1854,436.35
1855,589.57
1856,326.43
1857,339.75
1858,409.70
1859,373.06
1860,336.42
1861,279.80
1862,396.38
1863,622.88
1864,889.36
1865,572.92
1866,343.09
1867,433.02
1868,286.46
1869,306.45
1870,436.35
1871,409.70
1872,256.48
1873,226.50
1874,226.50
1875,229.83
1876,416.37
1877,336.42
1878,299.78
1879,112778.55
1880,256.48
1881,333.09
1882,233.16
1883,303.11
1884,333.09
1885,283.13
1886,253.15
1887,239.83
1888,276.47
1889,246.49
1890,253.15
1891,376.39
1892,293.12
1893,223.17
1894,223.17
1895,263.14
1896,246.49
1897,259.81
1898,239.83
1899,329.76
1900,293.12
1901,249.82
1902,223.17
1903,226.50
1904,236.50
1905,256.48
1906,253.15
1907,236.50
1908,226.50
1909,229.83
1910,226.50
1911,223.17
1912,273.14
1913,249.82
1914,236.50
1915,269.81
1916,226.50
1917,229.83
1918,236.50
1919,236.50
1920,229.83
1921,233.16
1922,243.16
1923,233.16
1924,229.83
1925,326.43
1926,236.50
1927,236.50
1928,259.81
1929,233.16
1930,239.83
1931,253.15
1932,226.50
1933,223.17
1934,236.50
1935,253.15
1936,256.48
1937,236.50
1938,236.50
1939,279.80
1940,253.15
1941,249.82
1942,223.17
1943,236.50
1944,256.48
1945,253.15
1946,226.50
1947,243.16
1948,259.81
1949,249.82
1950,239.83
1951,226.50
1952,246.49
1953,229.83
1954,226.50
1955,226.50
1956,226.50
1957,229.83
1958,602.90
1959,329.76
1960,872.70
1961,736.13
1962,736.13
1963,719.48
1964,496.31
1965,652.86
1966,492.98
1967,309.78
1968,339.75
1969,499.64
1970,399.71
1971,346.42
1972,296.45
1973,343.09
1974,273.14
1975,303.11
1976,339.75
1977,289.79
1978,316.44
1979,293.12
1980,279.80
1981,269.81
1982,293.12
1983,259.81
1984,269.81
1985,273.14
1986,239.83
1987,223.17
1988,243.16
1989,226.50
1990,256.48
1991,263.14
1992,223.17
1993,253.15
1994,263.14
1995,226.50
1996,223.17
1997,263.14
1998,219.84
1999,223.17
2000,256.48
2001,229.83
2002,219.84
2003,303.11
2004,219.84
2005,223.17
2006,263.14
2007,229.83
2008,429.69
2009,286.46
2010,273.14
2011,269.81
2012,263.14
2013,259.81
2014,239.83
2015,233.16
2016,226.50
2017,223.17
2018,269.81
2019,226.50
2020,223.17
2021,223.17
2022,226.50
2023,229.83
2024,239.83
2025,289.79
2026,256.48
2027,246.49
2028,223.17
2029,233.16
2030,226.50
2031,256.48
2032,239.83
2033,223.17
2034,226.50
2035,246.49
2036,226.50
2037,226.50
2038,229.83
2039,236.50
2040,223.17
2041,226.50
2042,223.17
2043,263.14
2044,236.50
2045,226.50
2046,236.50
2047,236.50
2048,226.50
2049,226.50
2050,243.16
2051,226.50
2052,223.17
2053,283.13
2054,229.83
2055,243.16
2056,236.50
2057,226.50
2058,236.50
2059,239.83
2060,223.17
2061,229.83
2062,236.50
2063,233.16
2064,239.83
2065,243.16
2066,229.83
2067,229.83
2068,226.50
2069,236.50
2070,223.17
2071,239.83
2072,219.84
2073,239.83
2074,223.17
2075,226.50
2076,226.50
2077,229.83
2078,239.83
2079,233.16
2080,229.83
2081,229.83
2082,223.17
2083,229.83
2084,263.14
2085,239.83
2086,279.80
2087,229.83
2088,239.83
2089,276.47
2090,646.20
2091,499.64
2092,469.66
2093,323.10
2094,339.75
2095,273.14
2096,286.46
2097,296.45
2098,249.82
2099,256.48
2100,363.07
2101,346.42
2102,296.45
2103,293.12
2104,259.81
2105,266.47
2106,286.46
2107,259.81
2108,259.81
2109,293.12
2110,256.48
2111,266.47
2112,269.81
2113,283.13
2114,396.38
2115,279.80
2116,336.42
2117,279.80
2118,259.81
2119,266.47
2120,333.09
2121,286.46
2122,283.13
2123,266.47
2124,269.81
2125,386.39
2126,373.06
2127,289.79
2128,296.45
2129,256.48
2130,273.14
2131,243.16
2132,223.17
2133,239.83
2134,276.47
2135,233.16
2136,233.16
2137,229.83
