iter,rf_ns
460,15938.49
461,10282.57
462,176.54
463,10912.12
464,15838.56
465,176.54
466,24825.40
467,18170.21
468,14259.70
469,7811.03
470,13243.77
471,8330.65
472,356.41
473,6921.67
474,19282.74
475,16777.88
476,11978.02
477,249.82
478,16424.80
479,2424.92
480,179.87
481,186.53
482,16284.90
483,15395.55
484,10668.96
485,1232.44
486,15538.78
487,323.10
488,10788.87
489,18053.63
490,239.83
491,18243.49
492,2638.09
493,10182.65
494,9076.78
495,1832.01
496,186.53
497,7907.62
498,1465.61
499,166.55
500,12547.60
501,14309.66
502,18196.86
503,9862.88
504,12670.85
505,11581.64
506,186.53
507,8027.54
508,14146.45
509,12114.58
510,166.55
511,166.55
512,153.22
513,419.70
514,5142.95
515,11748.18
516,18656.53
517,18110.25
518,12897.35
519,14849.28
520,12271.14
521,546.27
522,19489.26
523,8690.39
524,203.19
525,8200.74
526,17960.36
527,14925.89
528,6342.09
529,1405.65
530,11218.56
531,16248.26
532,1055.90
533,166.55
534,11241.88
535,8590.46
536,14779.33
537,4709.93
538,296.45
539,8274.02
540,176.54
541,652.86
542,1095.88
543,13473.60
544,186.53
545,2704.71
546,22653.64
547,13140.51
548,11981.35
549,189.86
550,19952.26
551,16221.62
552,16681.29
553,19279.41
554,13017.26
555,11924.72
556,14729.36
557,2038.53
558,11471.71
559,10162.66
560,9992.78
561,20601.79
562,19695.77
563,4736.58
564,16651.31
565,383.06
566,8257.37
567,11421.75
568,17057.68
569,389.72
570,9603.06
571,2384.94
572,15618.72
573,9073.45
574,179.87
575,4626.66
576,146.56
577,8733.69
578,17454.06
579,17457.39
580,16687.95
581,226.50
582,13496.92
583,15205.68
584,5056.35
585,19575.86
586,14409.59
587,26447.57
588,11245.21
589,13913.28
590,8207.41
591,12847.39
592,14482.87
593,4060.40
594,10485.76
595,199.86
596,10882.14
597,12117.91
598,7897.63
599,9619.72
600,13067.23
601,13983.23
602,12997.28
603,173.21
604,16011.77
605,16651.31
606,213.18
607,12467.66
608,8214.07
609,11028.70
610,12577.58
611,9153.39
612,176.54
613,10132.68
614,196.52
615,11431.74
616,8980.18
617,10475.77
618,1152.50
619,22237.27
620,10668.96
621,2411.59
622,9216.68
623,14855.94
624,9786.27
625,169.88
626,14925.89
627,5902.40
628,15778.60
629,4560.04
630,2085.16
631,709.49
632,193.19
633,12294.45
634,812.75
635,18423.36
636,12884.03
637,233.16
638,163.22
639,16711.26
640,20651.75
641,396.38
642,14299.67
643,3387.55
644,1022.59
645,5282.85
646,12371.07
647,20788.32
648,216.51
649,19745.74
650,19622.49
651,16038.42
652,433.02
653,14166.44
654,179.87
655,10992.06
656,12670.85
657,3780.60
658,216.51
659,18263.48
660,15502.14
661,15928.50
662,11225.23
663,219.84
664,1698.77
665,199.86
666,149.89
667,8120.80
668,2384.94
669,7014.93
670,13703.44
671,176.54
672,8437.24
673,143.23
674,14366.29
675,9333.26
676,11544.99
677,12274.47
678,796.09
679,12041.30
680,13919.95
681,179.87
682,1565.54
683,22880.14
684,24468.99
685,2544.83
686,4480.10
687,10435.80
688,186.53
689,1538.89
690,12344.42
691,15219.01
692,173.21
693,15748.63
694,16168.32
695,1412.31
696,8500.53
697,15325.60
698,11658.25
699,9333.26
700,8950.20
701,219.84
702,19039.58
703,15288.96
704,11638.26
705,1442.29
706,12987.29
707,2261.70
708,16591.35
709,19046.24
710,15978.46
711,203.19
712,18613.22
713,14376.28
714,6575.25
715,16518.07
716,17160.94
717,189.86
718,17510.69
719,169.88
720,12957.31
721,13253.76
722,12734.14
723,4693.28
724,163.22
725,14223.06
726,17270.86
727,5775.83
728,8074.17
729,5003.05
730,18056.96
731,399.71
732,169.88
733,133.24
734,15858.55
735,8430.58
736,15735.30
737,10838.84
738,6944.98
739,1815.36
740,173.21
741,7934.27
742,153.22
743,166.55
744,3843.89
745,12314.44
746,13140.51
747,189.86
748,17110.97
749,9926.16
750,6798.42
751,7501.25
752,13323.71
753,4556.71
754,926.00
755,153.22
756,10778.88
757,14236.38
758,4713.26
759,12117.91
760,16331.54
761,11008.72
762,9279.96
763,149.89
764,2118.47
765,16851.16
766,1672.13
767,13170.49
768,8617.11
769,5749.18
770,16601.34
771,8180.76
772,779.44
773,1379.00
774,6408.70
775,752.79
776,189.86
777,6981.62
778,10159.33
779,509.63
780,21277.97
781,12867.37
782,10122.69
783,16418.14
784,12804.09
785,19662.47
786,7694.44
787,203.19
788,8866.93
789,11398.43
790,5672.57
791,1482.26
792,13217.12
793,14586.13
794,22037.42
795,9293.29
796,1575.53
797,12957.31
798,16294.90
799,8693.72
800,163.22
801,256.48
802,1192.47
803,19176.15
804,9613.06
805,12740.80
806,7264.75
807,17850.44
808,7811.03
809,143.23
810,176.54
811,13763.39
812,8044.19
813,952.65
814,8420.58
815,3767.28
816,12127.91
817,13043.91
818,4230.28
819,2804.64
820,179.87
821,13546.88
822,4726.59
823,17380.78
824,10192.64
825,17767.17
826,14083.16
827,8140.79
828,8826.96
829,5742.52
830,5116.30
831,8440.57
832,396.38
833,18063.62
834,3134.40
835,3124.41
836,9712.98
837,8194.08
838,159.88
839,5829.12
840,5719.20
841,16967.75
842,9856.21
843,509.63
844,186.53
845,12690.83
846,7431.30
847,176.54
848,16055.07
849,7787.71
850,6408.70
851,12351.08
852,6212.18
853,2484.87
854,10672.29
855,256.48
856,9879.53
857,18376.73
858,9286.63
859,3024.48
860,9456.50
861,8017.54
862,15475.49
863,6288.79
864,7124.85
865,186.53
866,11918.06
867,163.22
868,18549.94
869,1528.90
870,179.87
871,6005.66
872,3650.70
873,203.19
874,173.21
875,469.66
876,10169.32
877,3400.88
878,146.56
879,4163.66
880,13723.42
881,4969.74
882,166.55
883,5512.69
884,11691.56
885,166.55
886,8393.94
887,13090.55
888,11641.59
889,153.22
890,19805.70
891,11348.47
892,31507.24
893,24472.32
894,10202.63
895,9469.83
896,14672.74
897,289.79
898,223.17
899,463.00
900,9759.62
901,176.54
902,826.07
903,13690.11
904,223.17
905,20458.56
906,9070.12
907,3167.71
908,15368.90
909,11554.99
910,11295.18
911,16008.44
912,18336.76
913,10116.03
914,21324.60
915,196.52
916,13350.36
917,196.52
918,7607.84
919,10982.07
920,246.49
921,27143.73
922,22813.52
923,19652.47
924,11408.43
925,1542.22
926,6202.19
927,16834.51
928,4216.95
929,176.54
930,3247.65
931,26187.75
932,15292.29
933,3397.55
934,18896.35
935,16341.53
936,18070.28
937,17150.95
938,7184.81
939,18066.95
940,169.88
941,179.87
942,4213.62
943,186.53
944,17137.62
945,13483.59
946,17653.92
947,10092.71
948,16155.00
949,14586.13
950,17563.98
951,5119.64
952,3544.11
953,9892.85
954,173.21
955,10036.08
956,17160.94
957,3021.15
958,206.52
959,1482.26
960,10489.09
961,186.53
962,8550.49
963,10955.42
964,6785.10
965,143.23
966,8693.72
967,11881.42
968,13673.46
969,12227.84
970,13443.62
971,15748.63
972,10922.11
973,16218.29
974,12411.04
975,186.53
976,18499.97
977,17004.39
978,203.19
979,14959.20
980,20038.86
981,15069.12
982,2231.72
983,173.21
984,8450.56
985,14026.54
986,7654.47
987,14163.10
988,2921.22
989,9023.48
990,11938.04
991,173.21
992,173.21
993,15079.11
994,14143.12
995,13683.45
996,4913.12
997,11105.31
998,13250.43
999,193.19
1000,11431.74
1001,14023.21
1002,13506.91
1003,5595.96
1004,13193.80
1005,10169.32
1006,10029.42
1007,3800.59
1008,12724.14
1009,15858.55
1010,12264.48
1011,16138.34
1012,13063.90
1013,13223.78
1014,15755.29
1015,11261.87
1016,1955.25
1017,183.20
1018,15119.08
1019,163.22
1020,14872.59
1021,16155.00
1022,15648.70
1023,9523.12
1024,6621.88
1025,6848.39
1026,176.54
1027,1415.64
1028,9799.59
1029,9769.61
1030,7731.08
1031,409.70
1032,176.54
1033,129.91
1034,7014.93
1035,5399.43
1036,4953.09
1037,7314.72
1038,4836.51
1039,5699.22
1040,10559.04
1041,17387.44
1042,18063.62
1043,15918.50
1044,353.08
1045,13033.92
1046,22773.55
1047,163.22
1048,366.40
1049,10315.88
1050,20105.48
1051,13207.13
1052,16851.16
1053,10079.39
1054,10692.28
1055,15318.94
1056,356.41
1057,4276.91
1058,136.57
1059,133.24
1060,6498.64
1061,163.22
1062,129.91
1063,11908.07
1064,7817.69
1065,4423.47
1066,7754.40
1067,169.88
1068,153.22
1069,19842.34
1070,8114.14
1071,11961.36
1072,16398.16
1073,12087.94
1074,12534.28
1075,10822.18
1076,14186.42
1077,6385.39
1078,12510.96
1079,7874.31
1080,196.52
1081,11098.65
1082,4493.42
1083,6891.69
1084,179.87
1085,12181.20
1086,143.23
1087,13490.26
1088,7821.02
1089,13396.99
1090,1082.55
1091,11005.38
1092,10185.98
1093,14176.43
1094,5775.83
1095,23113.31
1096,11774.83
1097,179.87
1098,149.89
1099,6655.19
1100,13123.85
1101,11048.69
1102,11298.51
1103,9429.86
1104,15645.37
1105,1468.94
1106,15285.63
1107,9226.67
1108,16661.30
1109,10275.91
1110,7308.06
1111,16877.81
1112,15055.79
1113,193.19
1114,13263.75
1115,15765.28
1116,2937.88
1117,479.65
1118,12817.41
1119,17517.35
1120,1965.25
1121,16418.14
1122,173.21
1123,26457.56
1124,8477.21
1125,159.88
1126,10802.20
1127,15548.77
1128,18579.91
1129,17610.61
1130,20475.21
1131,10126.02
1132,10509.08
1133,1375.67
1134,7384.67
1135,16677.95
1136,196.52
1137,18400.04
1138,20648.42
1139,8956.86
1140,3957.14
1141,14999.17
1142,196.52
1143,173.21
1144,146.56
1145,7860.99
1146,13097.21
1147,5805.81
1148,13976.57
1149,13430.30
1150,959.31
1151,316.44
1152,11421.75
1153,176.54
1154,12267.81
1155,4360.18
1156,18403.37
1157,13716.76
1158,9506.47
1159,16921.11
1160,16088.38
1161,3843.89
1162,5935.71
1163,1465.61
1164,7374.67
1165,7094.88
1166,319.77
1167,9986.12
1168,199.86
1169,13653.47
1170,179.87
1171,8413.92
1172,15738.63
1173,193.19
1174,12924.00
1175,16544.72
1176,12104.59
1177,12844.06
1178,9409.87
1179,11978.02
1180,173.21
1181,6798.42
1182,3703.99
1183,14216.40
1184,14376.28
1185,213.18
1186,13606.84
1187,153.22
1188,12377.73
1189,14742.69
1190,9513.13
1191,223.17
1192,303.11
1193,173.21
1194,349.75
1195,136.57
1196,18196.86
1197,189.86
1198,9153.39
1199,6345.42
1200,10738.91
1201,1445.62
1202,13367.01
1203,10106.03
1204,186.53
1205,13190.47
1206,11475.05
1207,163.22
1208,9679.68
1209,10718.92
1210,11168.60
1211,21301.28
1212,22120.69
1213,11335.15
1214,176.54
1215,13120.52
1216,776.11
1217,186.53
1218,173.21
1219,20048.85
1220,19855.66
1221,14119.80
1222,7248.10
1223,15821.91
1224,176.54
1225,9702.99
1226,16404.82
1227,1575.53
1228,17880.42
1229,1948.59
1230,7617.83
1231,2441.57
1232,136.57
1233,19679.12
1234,11341.81
1235,5359.46
1236,11858.10
1237,12534.28
1238,15465.50
1239,529.62
1240,136.57
1241,159.88
1242,18316.77
1243,173.21
1244,12664.19
1245,9529.78
1246,183.20
1247,10738.91
1248,17987.01
1249,8380.61
1250,12717.48
1251,18380.06
1252,16464.78
1253,9396.55
1254,15741.96
1255,4090.38
1256,20948.20
1257,11012.05
1258,18556.60
1259,16857.82
1260,15898.52
1261,156.55
1262,6934.99
1263,13820.02
1264,4993.06
1265,1508.91
1266,2268.36
1267,10852.16
1268,11165.27
1269,3264.31
1270,13746.74
1271,423.03
1272,8423.92
1273,4450.12
1274,6608.56
1275,1255.76
1276,169.88
1277,16274.91
1278,13013.93
1279,9213.35
1280,1132.52
1281,12137.90
1282,506.30
1283,1222.45
1284,156.55
1285,6198.86
1286,14422.92
1287,8300.67
1288,189.86
1289,166.55
1290,17960.36
1291,169.88
1292,329.76
1293,16667.96
1294,189.86
1295,15455.50
1296,3797.26
1297,1072.56
1298,572.92
1299,13876.64
1300,13426.97
1301,16694.61
1302,31530.56
1303,2035.20
1304,17077.67
1305,13353.69
1306,9016.82
1307,223.17
1308,7794.37
1309,4050.41
1310,14203.08
1311,10312.55
1312,529.62
1313,19206.13
1314,14609.45
1315,16777.88
1316,17310.83
1317,173.21
1318,1675.46
1319,16704.60
1320,17860.43
1321,16621.33
1322,19339.37
1323,14552.82
1324,13929.94
1325,16614.67
1326,179.87
1327,729.47
1328,8640.43
1329,14046.52
1330,6425.36
1331,20085.49
1332,4716.59
1333,9719.65
1334,346.42
1335,8613.78
1336,13380.34
1337,15901.85
1338,11085.33
1339,20565.15
1340,1478.93
1341,5479.38
1342,183.20
1343,17004.39
1344,2881.25
1345,14339.64
1346,7987.56
1347,6778.44
1348,2491.53
1349,199.86
1350,16151.67
1351,5516.02
1352,353.08
1353,206.52
1354,9596.40
1355,10039.42
1356,21517.79
1357,14839.28
1358,3877.20
1359,15362.24
1360,13390.33
1361,16841.17
1362,13653.47
1363,14762.67
1364,199.86
1365,11491.70
1366,179.87
1367,7514.57
1368,206.52
1369,8360.63
1370,15248.99
1371,4210.29
1372,779.44
1373,15622.05
1374,18100.26
1375,9762.95
1376,17247.54
1377,16528.06
1378,12607.56
1379,1951.92
1380,15891.86
1381,183.20
1382,15612.06
1383,256.48
1384,11934.71
1385,169.88
1386,16887.80
1387,6132.24
1388,7964.25
1389,9819.57
1390,15622.05
1391,12431.02
1392,199.86
1393,11694.89
1394,323.10
1395,166.55
1396,13323.71
1397,11984.68
1398,749.46
1399,10775.55
1400,12464.33
1401,129.91
1402,14542.83
1403,6858.38
1404,173.21
1405,9396.55
1406,12784.10
1407,10845.50
1408,17364.13
1409,11428.41
1410,8317.33
1411,14156.44
1412,10662.30
1413,18103.59
1414,10595.68
1415,13620.16
1416,9906.18
1417,16887.80
1418,6135.57
1419,169.88
1420,4376.84
1421,12544.27
1422,11318.49
1423,16468.11
1424,166.55
1425,21281.30
1426,183.20
1427,12943.98
1428,116.58
1429,18499.97
1430,5026.37
1431,11248.54
1432,186.53
1433,1329.04
1434,6481.99
1435,9749.63
1436,12204.52
1437,5959.03
1438,166.55
1439,14246.38
1440,5569.31
1441,5436.07
1442,12047.97
1443,8084.16
1444,17230.89
1445,13720.09
1446,183.20
1447,17763.84
1448,20341.97
1449,153.22
1450,5286.18
1451,15725.31
1452,7594.51
1453,14766.00
1454,18992.95
1455,1269.08
1456,13027.26
1457,11924.72
1458,12424.36
1459,11864.76
1460,9133.40
1461,13493.59
1462,7781.05
1463,8876.92
1464,1212.46
1465,14792.65
1466,229.83
1467,21454.50
1468,17630.60
1469,1518.90
1470,23586.30
1471,176.54
1472,16331.54
1473,15791.93
1474,7547.88
1475,7747.74
1476,13989.90
1477,13943.26
1478,15871.87
1479,199.86
1480,196.52
1481,19699.11
1482,10349.19
1483,11708.21
1484,4556.71
1485,1858.66
1486,15219.01
1487,17297.51
1488,13363.68
1489,16224.95
1490,373.06
1491,146.56
1492,163.22
1493,12977.29
1494,203.19
1495,119.91
1496,9646.37
1497,7314.72
1498,3564.09
1499,14869.26
1500,18879.70
1501,7717.76
1502,10042.75
1503,11921.39
1504,10915.45
1505,612.89
1506,13053.91
1507,213.18
1508,156.55
1509,153.22
1510,4370.18
1511,18916.34
1512,17813.80
1513,12554.27
1514,8520.51
1515,4316.88
1516,11291.84
1517,149.89
1518,203.19
1519,129.91
1520,13433.63
1521,19302.73
1522,14059.85
1523,9616.39
1524,4160.33
1525,10309.22
1526,336.42
1527,14576.14
1528,8074.17
1529,159.88
1530,1662.13
1531,413.04
1532,15528.78
1533,17514.02
1534,21930.83
1535,2901.24
1536,11641.59
1537,11165.27
1538,16141.68
1539,14526.18
1540,19635.82
1541,189.86
1542,13690.11
1543,19535.89
1544,409.70
1545,136.57
1546,7148.17
1547,8633.76
1548,4137.01
1549,9529.78
1550,16374.84
1551,8284.02
1552,10116.03
1553,189.86
1554,4600.01
1555,6365.40
1556,5119.64
1557,16877.81
1558,169.88
1559,21138.07
1560,14059.85
1561,159.88
1562,10532.39
1563,9146.73
1564,176.54
1565,12277.80
1566,7401.32
1567,1558.87
1568,10842.17
1569,169.88
1570,14322.99
1571,166.55
1572,12374.40
1573,11012.05
1574,17910.40
1575,7657.80
1576,6655.19
1577,176.54
1578,21880.86
1579,156.55
1580,13486.93
1581,179.87
1582,11068.67
1583,486.32
1584,13303.72
1585,10295.90
1586,10006.11
1587,15085.77
1588,14656.08
1589,1535.56
1590,159.88
1591,9086.77
1592,139.90
1593,13836.67
1594,4909.79
1595,13936.60
1596,5852.44
1597,199.86
1598,3404.21
1599,14569.48
1600,15665.35
1601,146.56
1602,463.00
1603,6755.12
1604,10579.03
1605,8693.72
1606,13593.52
1607,403.04
1608,3827.24
1609,19642.48
1610,376.39
1611,463.00
1612,186.53
1613,9313.27
1614,15711.99
1615,196.52
1616,333.09
1617,139.90
1618,11834.79
1619,11551.66
1620,9746.29
1621,9999.44
1622,189.86
1623,6941.65
1624,14149.78
1625,11358.46
1626,5805.81
1627,14362.96
1628,9529.78
1629,7331.37
1630,5772.50
1631,15545.44
1632,12917.34
1633,20325.32
1634,133.24
1635,18779.77
1636,169.88
1637,146.56
1638,14629.43
1639,139.90
1640,6328.76
1641,15288.96
1642,9619.72
1643,11238.55
1644,18333.43
1645,10269.25
1646,10595.68
1647,16777.88
1648,15268.97
1649,24312.44
1650,14746.02
1651,13606.84
1652,16091.71
1653,16015.10
1654,4893.13
1655,9616.39
1656,15935.16
1657,7521.23
1658,18569.92
1659,20488.54
1660,15455.50
1661,12674.18
1662,5009.72
1663,11851.44
1664,6118.91
1665,6385.39
1666,173.21
1667,12004.66
1668,153.22
1669,13420.31
1670,273.14
1671,2591.46
1672,139.90
1673,8150.78
1674,15751.96
1675,15262.31
1676,166.55
1677,126.58
1678,5389.44
1679,8154.11
1680,4649.97
1681,6408.70
1682,143.23
1683,14303.00
1684,8630.43
1685,156.55
1686,233.16
1687,8360.63
1688,196.52
1689,6885.03
1690,11618.28
1691,14339.64
1692,29482.04
1693,8503.86
1694,10515.74
1695,8826.96
1696,4929.77
1697,3171.04
1698,7091.54
1699,10832.18
1700,176.54
1701,19252.76
1702,8180.76
1703,166.55
1704,166.55
1705,13140.51
1706,12714.15
1707,5975.68
1708,11914.73
1709,19878.98
1710,16631.32
1711,7527.90
1712,12674.18
1713,2481.54
1714,19299.39
1715,186.53
1716,10958.75
1717,13490.26
1718,15175.71
1719,2188.42
1720,11714.87
1721,24808.75
1722,12224.50
1723,19992.23
1724,12261.14
1725,376.39
1726,11261.87
1727,11821.46
1728,13227.11
1729,6178.87
1730,9586.41
1731,13969.91
1732,12627.55
1733,5392.77
1734,12740.80
1735,13703.44
1736,10785.54
1737,17250.87
1738,16284.90
1739,10865.49
1740,9643.04
1741,6678.51
1742,209.85
1743,11445.07
1744,183.20
1745,12291.12
1746,11028.70
1747,1638.82
1748,18759.78
1749,13410.31
1750,339.75
1751,10958.75
1752,13320.38
1753,13247.10
1754,18313.44
1755,13213.79
1756,11005.38
1757,17743.85
1758,19279.41
1759,11065.34
1760,2341.64
1761,16391.49
1762,4719.92
1763,11165.27
1764,8730.36
1765,9696.33
1766,19878.98
1767,4503.41
1768,11002.05
1769,12437.68
1770,18483.32
1771,15408.87
1772,8184.09
1773,6195.53
1774,121905.29
1775,236.50
1776,19022.93
1777,176.54
1778,7178.15
1779,10535.72
1780,176.54
1781,6275.47
1782,6941.65
1783,186.53
1784,7547.88
1785,156.55
1786,18806.42
1787,9093.43
1788,14026.54
1789,166.55
1790,136.57
1791,9186.70
1792,16008.44
1793,13070.56
1794,273.14
1795,16601.34
1796,12114.58
1797,15798.59
1798,14176.43
1799,149.89
1800,13150.50
1801,8104.15
1802,27563.43
1803,11991.34
1804,12157.89
1805,14892.58
1806,13287.07
1807,6561.93
1808,4903.13
1809,9063.45
1810,13939.93
1811,12307.78
1812,19868.98
1813,203.19
1814,12634.21
1815,12814.08
1816,12794.09
1817,6042.30
1818,15878.53
1819,14419.59
1820,10505.75
1821,14313.00
1822,12807.42
1823,9446.51
1824,1532.23
1825,293.12
1826,15731.97
1827,4390.16
1828,2441.57
1829,12604.23
1830,16891.13
1831,13387.00
1832,2018.54
1833,13916.62
1834,19379.34
1835,5949.04
1836,196.52
1837,9976.13
1838,11331.82
1839,18153.56
1840,5469.38
1841,14406.26
1842,15358.91
1843,12767.45
1844,18536.61
1845,12111.25
1846,11821.46
1847,13603.51
1848,7970.91
1849,4726.59
1850,14193.08
1851,7144.84
1852,8490.53
1853,9336.59
1854,4430.13
1855,13640.15
1856,266.47
1857,13873.31
1858,199.86
1859,9200.02
1860,18133.57
1861,10352.52
1862,1075.89
1863,5709.21
1864,17090.99
1865,19006.27
1866,13247.10
1867,1732.08
1868,11418.42
1869,14972.52
1870,8650.42
1871,12770.78
1872,12750.79
1873,6318.77
1874,13273.75
1875,13416.98
1876,5392.77
1877,10982.07
1878,12247.82
1879,1255.76
1880,15025.81
1881,17244.21
1882,2075.17
1883,5512.69
1884,13450.29
1885,9479.82
1886,1692.11
1887,21494.48
1888,219.84
1889,10925.44
1890,426.36
1891,18440.02
1892,8757.01
1893,13889.97
1894,14283.02
1895,11911.40
1896,196.52
1897,6105.59
1898,153.22
1899,11891.41
1900,213.18
1901,169.88
1902,15788.60
1903,20794.98
1904,236.50
1905,8074.17
1906,3217.68
1907,13217.12
1908,13919.95
1909,12580.91
1910,206.52
1911,439.68
1912,13976.57
1913,15548.77
1914,8080.83
1915,23159.94
1916,11621.61
1917,6561.93
1918,16847.83
1919,256.48
1920,183.20
1921,186.53
1922,12957.31
1923,13590.18
1924,13470.27
1925,5765.84
