iter,rf_ns
531,186.53
532,169.88
533,179.87
534,169.88
535,169.88
536,169.88
537,169.88
538,179.87
539,173.21
540,239.83
541,189.86
542,169.88
543,183.20
544,153.22
545,216.51
546,179.87
547,179.87
548,193.19
549,166.55
550,169.88
551,169.88
552,169.88
553,183.20
554,156.55
555,186.53
556,183.20
557,156.55
558,186.53
559,156.55
560,203.19
561,173.21
562,189.86
563,193.19
564,159.88
565,183.20
566,183.20
567,186.53
568,206.52
569,169.88
570,169.88
571,169.88
572,166.55
573,199.86
574,173.21
575,173.21
576,29455.39
577,193.19
578,186.53
579,209.85
580,213.18
581,189.86
582,183.20
583,193.19
584,236.50
585,199.86
586,226.50
587,173.21
588,256.48
589,176.54
590,196.52
591,216.51
592,243.16
593,189.86
594,266.47
595,153.22
596,149.89
597,149.89
598,149.89
599,133.24
600,133.24
601,129.91
602,136.57
603,133.24
604,136.57
605,133.24
606,133.24
607,133.24
608,133.24
609,133.24
610,133.24
611,139.90
612,133.24
613,133.24
614,129.91
615,133.24
616,129.91
617,133.24
618,136.57
619,126.58
620,133.24
621,133.24
622,133.24
623,133.24
624,129.91
625,133.24
626,129.91
627,133.24
628,129.91
629,209.85
630,183.20
631,193.19
632,186.53
633,179.87
634,189.86
635,189.86
636,193.19
637,183.20
638,206.52
639,186.53
640,186.53
641,203.19
642,176.54
643,183.20
644,189.86
645,219.84
646,209.85
647,156.55
648,213.18
649,186.53
650,153.22
651,193.19
652,156.55
653,183.20
654,183.20
655,173.21
656,193.19
657,159.88
658,189.86
659,206.52
660,189.86
661,183.20
662,169.88
663,186.53
664,173.21
665,163.22
666,193.19
667,173.21
668,206.52
669,189.86
670,176.54
671,186.53
672,156.55
673,213.18
674,176.54
675,169.88
676,186.53
677,216.51
678,163.22
679,169.88
680,199.86
681,183.20
682,159.88
683,186.53
684,183.20
685,219.84
686,196.52
687,166.55
688,196.52
689,186.53
690,233.16
691,196.52
692,199.86
693,159.88
694,173.21
695,246.49
696,173.21
697,179.87
698,163.22
699,159.88
700,146.56
701,143.23
702,133.24
703,136.57
704,133.24
705,133.24
706,129.91
707,129.91
708,126.58
709,136.57
710,129.91
711,136.57
712,129.91
713,129.91
714,129.91
715,133.24
716,129.91
717,133.24
718,126.58
719,133.24
720,133.24
721,133.24
722,133.24
723,133.24
724,129.91
725,129.91
726,356.41
727,143.23
728,273.14
729,136.57
730,129.91
731,186.53
732,169.88
733,209.85
734,209.85
735,196.52
736,196.52
737,196.52
738,169.88
739,189.86
740,183.20
741,169.88
742,196.52
743,156.55
744,206.52
745,186.53
746,156.55
747,189.86
748,156.55
749,189.86
750,199.86
751,219.84
752,196.52
753,369.73
754,329.76
755,189.86
756,173.21
757,179.87
758,166.55
759,183.20
760,199.86
761,176.54
762,189.86
763,176.54
764,173.21
765,176.54
766,173.21
767,183.20
768,156.55
769,219.84
770,199.86
771,176.54
772,186.53
773,173.21
774,183.20
775,229.83
776,169.88
777,183.20
778,196.52
779,186.53
780,186.53
781,169.88
782,183.20
783,159.88
784,189.86
785,193.19
786,169.88
787,176.54
788,173.21
789,209.85
790,173.21
791,166.55
792,179.87
793,156.55
794,189.86
795,176.54
796,173.21
797,179.87
798,156.55
799,173.21
800,183.20
801,173.21
802,183.20
803,169.88
804,173.21
805,179.87
806,173.21
807,183.20
808,169.88
809,199.86
810,183.20
811,156.55
812,196.52
813,163.22
814,176.54
815,173.21
816,169.88
817,183.20
818,159.88
819,179.87
820,186.53
821,163.22
822,186.53
823,156.55
824,186.53
825,189.86
826,159.88
827,216.51
828,169.88
829,169.88
830,173.21
831,173.21
832,176.54
833,173.21
834,193.19
835,186.53
836,159.88
837,199.86
838,169.88
839,173.21
840,176.54
841,213.18
842,179.87
843,159.88
844,233.16
845,173.21
846,199.86
847,186.53
848,173.21
849,179.87
850,196.52
851,169.88
852,179.87
853,163.22
854,196.52
855,186.53
856,173.21
857,179.87
858,156.55
859,189.86
860,176.54
861,169.88
862,183.20
863,169.88
864,179.87
865,186.53
866,206.52
867,186.53
868,169.88
869,173.21
870,179.87
871,169.88
872,179.87
873,163.22
874,169.88
875,373.06
876,166.55
877,183.20
878,153.22
879,206.52
880,169.88
881,189.86
882,189.86
883,156.55
884,176.54
885,173.21
886,193.19
887,193.19
888,153.22
889,213.18
890,169.88
891,246.49
892,176.54
893,169.88
894,176.54
895,173.21
896,173.21
897,179.87
898,156.55
899,186.53
900,169.88
901,173.21
902,186.53
903,189.86
904,173.21
905,186.53
906,189.86
907,186.53
908,169.88
909,193.19
910,183.20
911,186.53
912,183.20
913,169.88
914,176.54
915,173.21
916,193.19
917,179.87
918,159.88
919,173.21
920,169.88
921,166.55
922,186.53
923,176.54
924,169.88
925,173.21
926,169.88
927,183.20
928,206.52
929,173.21
930,176.54
931,183.20
932,183.20
933,169.88
934,169.88
935,183.20
936,183.20
937,193.19
938,166.55
939,169.88
940,193.19
941,156.55
942,196.52
943,196.52
944,203.19
945,176.54
946,169.88
947,179.87
948,203.19
949,196.52
950,199.86
951,183.20
952,183.20
953,169.88
954,213.18
955,186.53
956,173.21
957,179.87
958,163.22
959,173.21
960,169.88
961,166.55
962,183.20
963,156.55
964,216.51
965,183.20
966,173.21
967,199.86
968,166.55
969,186.53
970,183.20
971,156.55
972,199.86
973,169.88
974,193.19
975,193.19
976,169.88
977,196.52
978,159.88
979,189.86
980,199.86
981,169.88
982,183.20
983,216.51
984,173.21
985,186.53
986,156.55
987,196.52
988,156.55
989,186.53
990,186.53
991,166.55
992,189.86
993,159.88
994,189.86
995,203.19
996,169.88
997,186.53
998,173.21
999,166.55
1000,169.88
1001,173.21
1002,183.20
1003,156.55
1004,186.53
1005,199.86
1006,203.19
1007,186.53
