unit_id,reg_addr,min,max,mean,iat_min_us,iat_max_us,mean_iat_us,range,slope,ewma_mean,ewma_min,ewma_max,ewma_range,cusum_mean,cusum_min,cusum_max,cusum_range
1,22,18000.0,18000.0,18000.0,2106.904983520508,221385.95581054688,144555.80711364746,0.0,1.5526207034513123e-12,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,24,1.0,55000.0,10625.3125,2978.801727294922,220871.9253540039,144557.51449831072,54999.0,-567.6329143719511,10253.349790485241,1.0,34744.740099999995,34743.740099999995,66468.82808685303,0.0,162545.52368164062,162545.52368164062
1,17,0.0,0.0,0.0,486996.8891143799,4000154.972076416,613217.2846025036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14,1.0,1.0,1.0,5206.823348999023,205940.96183776855,142276.84082523469,0.0,-1.5184397384487294e-16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,20,2133.0,8266.0,5266.28125,6875.038146972656,220329.99992370605,142483.83429742628,6133.0,1354.5671632973488,4850.3832308997125,2133.0,7836.744261946787,5703.744261946787,2810.0987215042114,0.0,17989.88787841797,17989.88787841797
1,22,18000.0,18000.0,18000.0,4921.197891235352,216637.13455200195,142468.806236021,0.0,-1.6187754408714457e-13,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,24,5000.0,5000.0,5000.0,6792.0684814453125,218816.04194641113,142473.905317245,0.0,1.1462835876810785e-12,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0
1,20,8266.0,14133.0,11358.03125,2055.8834075927734,222340.10696411133,141947.48478551063,5867.0,1343.6837981770157,10951.204732227707,8266.0,13845.335100877151,5579.3351008771515,2883.0497255325317,0.0,17988.94549560547,17988.94549560547
1,14,1.0,1.0,1.0,308.03680419921875,209732.0556640625,141763.4871698195,0.0,-1.1437215731872137e-16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,24,5000.0,5000.0,5000.0,2048.015594482422,223792.07611083984,141982.51693479475,0.0,1.4496810504310148e-12,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0
1,22,18000.0,18000.0,18000.0,1987.9341125488281,223716.97425842285,142036.09189679546,0.0,-1.0056387040172382e-12,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,15,0.0,0.0,0.0,2892.017364501953,14204568.147659302,596539.4896845664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,30.0,4563.0,2755.0,489184.1411590576,513372.89810180664,500391.6755799324,4533.0,268.82053168248245,2473.9476801769997,30.0,4248.100224403112,4218.100224403112,2938.7686157226562,0.0,12894.12890625,12894.12890625
1,21,0.0,0.0,0.0,3351.926803588867,14686427.116394043,612895.1580293716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,10000.0,7187.5,487042.9039001465,513392.21000671387,499934.8117459205,10000.0,-758.9128892700866,7887.242161562501,403.5360699999998,10000.0,9596.46393,15395.481311798096,0.0,37146.492431640625,37146.492431640625
1,2,30000.0,30000.0,30000.0,487040.9965515137,513379.0969848633,499935.7423474712,0.0,1.5880999305427766e-12,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,4,1.0,1.0,1.0,487040.04287719727,513372.89810180664,499935.48085612635,0.0,-1.419775972767241e-17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,6,30000.0,30000.0,30000.0,487036.94343566895,513365.9839630127,499935.2885830787,0.0,6.009952809864761e-13,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,8,1.0,1.0,1.0,487037.18185424805,513357.87773132324,499935.0578554215,0.0,-4.964383244479585e-17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,9,4464.0,4464.0,4464.0,487037.18185424805,513357.87773132324,499935.0578554215,0.0,5.799114982708507e-14,4464.0,4464.0,4464.0,0.0,0.0,0.0,0.0,0.0
1,10,0.0,10000.0,8750.0,487036.94343566895,513351.2020111084,499934.84250960813,10000.0,-205.3558517624683,8499.90733778827,0.0,9999.540013463453,9999.540013463453,5440.411672592163,0.0,11849.675537109375,11849.675537109375
1,12,30000.0,30000.0,30000.0,487035.03608703613,513345.95680236816,499919.51450224844,0.0,2.5304480612752534e-12,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,16,0.0,10000.0,937.5,487037.89710998535,513339.0426635742,499917.4225714899,10000.0,318.9753181804268,458.4375,0.0,6570.0,6570.0,1562.5872230529785,0.0,25001.395568847656,25001.395568847656
1,18,30000.0,30000.0,30000.0,486820.93620300293,513553.1425476074,499916.8072977374,0.0,1.6018221523397563e-12,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,14,0.0,1.0,0.6875,365.97251892089844,209270.00045776367,141900.03179734753,1.0,-0.2831196224055786,0.7583569513093751,0.028247524899999984,1.0,0.9717524751000001,1.6879464907106012,0.0,4.129059948027134,4.129059948027134
1,20,0.0,18533.0,13624.75,7688.045501708984,202826.02310180664,141751.9046414283,18533.0,-2691.2846497574665,14516.92431328766,2164.4665606263493,18397.662203897613,16233.195643271263,10990.250778198242,0.0,40674.12145996094,40674.12145996094
1,24,2.0,5000.0,3750.5,5473.852157592773,204575.0617980957,141752.99675233904,4998.0,-1234.8178422565686,4093.9284033556246,290.12475397999987,5000.0,4709.87524602,6833.692766189575,0.0,16294.364318847656,16294.364318847656
1,22,18000.0,18000.0,18000.0,2875.089645385742,205484.15184020996,141753.8042991392,0.0,-1.465663642282381e-12,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,20,0.0,1733.0,295.6875,7826.089859008789,207980.87120056152,141856.97032559302,1733.0,309.1569586920103,195.10227358304058,0.0,1379.4545337183,1379.4545337183,559.2673435211182,0.0,5773.888748168945,5773.888748168945
1,24,1.0,65000.0,11719.125,4074.8119354248047,207499.98092651367,141839.41964180238,64999.0,63.713251407488094,11339.944709582789,1.0282475248999998,37605.35268890104,37604.32444137614,76261.6537475586,0.0,181829.482421875,181829.482421875
1,22,18000.0,18000.0,18000.0,3511.9056701660156,207193.85147094727,141789.190230831,0.0,3.3355842098063625e-12,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,14,0.0,1.0,0.3125,7115.840911865234,202857.97119140625,141956.48316414125,1.0,0.28242906823695485,0.24164304869062495,0.0,0.9717524750999997,0.9717524750999997,0.9824751445557922,0.0,5.716219022870064,5.716219022870064
1,17,0.0,0.0,0.0,488960.98136901855,4505311.012268066,629072.0355126165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14,1.0,1.0,1.0,841.8560028076172,211182.1174621582,141716.4187277517,0.0,3.3296589551723403e-17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,20,2133.0,7866.0,4941.28125,6736.993789672852,200379.1332244873,141973.35704680413,5733.0,1344.0027499645898,4550.484624988627,2133.0,7492.496571584528,5359.496571584528,2778.568783760071,0.0,17934.96014404297,17934.96014404297
1,24,5000.0,5000.0,5000.0,6052.0172119140625,200461.14921569824,141982.87071720246,0.0,3.690586128130855e-13,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0
1,22,18000.0,18000.0,18000.0,5185.127258300781,201815.84358215332,141841.96533695344,0.0,9.276909042818336e-13,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,487042.9039001465,513392.21000671387,499797.70568109327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,8133.0,14000.0,11028.875,8687.973022460938,209614.03846740723,144639.70738072548,5867.0,1328.2499587861194,10635.835412825945,8133.0,13523.257195529855,5390.257195529855,2892.0986671447754,0.0,17966.087646484375,17966.087646484375
1,14,1.0,1.0,1.0,366.9261932373047,207925.08125305176,144732.99826345136,0.0,-1.2438698378738871e-16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,24,5000.0,5000.0,5000.0,5558.967590332031,208091.02058410645,144732.83675409132,0.0,1.248436209987819e-12,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0
1,22,18000.0,18000.0,18000.0,4473.92463684082,207338.0947113037,144765.4539538968,0.0,1.890162862159689e-12,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,489264.01138305664,511320.1141357422,500148.18868329446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,30000.0,30000.0,30000.0,489264.96505737305,511631.0119628906,500164.00121873425,0.0,1.5359109390156635e-15,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,4,1.0,65466.0,8152.875,489263.05770874023,511626.0051727295,500164.0704370314,65465.0,2677.1999908016055,4542.958703124999,1.0,49508.4235,49507.4235,16171.201568603516,0.0,206684.580078125,206684.580078125
1,6,30000.0,30000.0,30000.0,489259.9582672119,511620.99838256836,500164.00121873425,0.0,-1.2047513001580287e-12,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,8,1.0,1.0,1.0,489255.1898956299,511614.7994995117,500163.87047306186,0.0,3.305694616553115e-18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,9,4464.0,4464.0,4464.0,489255.1898956299,511614.7994995117,500163.87047306186,0.0,6.961094467202913e-14,4464.0,4464.0,4464.0,0.0,0.0,0.0,0.0,0.0
1,10,0.0,10000.0,8125.0,489248.99101257324,511611.9384765625,500163.80125476466,10000.0,571.9053767997617,7395.901783710795,0.0,9999.061251966234,9999.061251966234,9863.30968093872,0.0,23379.697021484375,23379.697021484375
1,12,30000.0,30000.0,30000.0,489243.9842224121,511610.0311279297,500163.77049107704,0.0,-6.854566925549698e-13,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,16,0.0,10000.0,1562.5,489272.1176147461,511911.15379333496,500168.2927531581,10000.0,-494.9162120170991,2291.618751402443,0.6571236236353417,10000.0,9999.342876376364,7626.520248413086,0.0,30119.077880859375,30119.077880859375
1,18,30000.0,30000.0,30000.0,489269.9718475342,511915.922164917,500175.16074642056,0.0,2.100513561346309e-12,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,15,0.0,0.0,0.0,365.97251892089844,14002069.95010376,593034.8365537582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25,-31608.0,29464.0,-4855.5,2978.801727294922,16000041.961669922,1161048.74303264,61072.0,-38.16045981170601,-4634.183905553733,-21134.40393469388,8496.119315260614,29630.523249954495,29335.692108154297,0.0,74894.048828125,74894.048828125
1,14,0.0,1.0,0.71875,377.1781921386719,210033.89358520508,145163.18998029156,1.0,-0.2647713881833466,0.78872421615625,0.04035360699999998,1.0,0.959646393,1.5395481544546783,0.0,3.7146492898464203,3.7146492898464203
1,20,0.0,18400.0,14033.0625,8702.03971862793,213190.07873535156,145185.19370786604,18400.0,-2125.1390081424693,14848.94357219156,3076.7738670871586,18306.502451878143,15229.728584790984,8333.020198822021,0.0,34038.70251464844,34038.70251464844
1,22,18000.0,18000.0,18000.0,7192.850112915039,210677.8621673584,145185.22447155367,0.0,3.00744041775187e-12,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,24,2.0,5000.0,4062.875,8382.797241210938,211359.02404785156,145185.19370786604,4998.0,-996.8001271887346,4384.436792562499,590.0097019999997,5000.0,4409.990298000001,4840.32568359375,0.0,11235.7421875,11235.7421875
1,21,0.0,0.0,0.0,8560.895919799805,14599695.920944214,612806.9662278699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14,0.0,1.0,0.28125,1811.981201171875,204747.91526794434,142118.9385075723,1.0,0.2655299455458737,0.21127578384374995,0.0,0.9596463929999997,0.9596463929999997,0.8526764460839331,0.0,5.457129254937172,5.457129254937172
1,20,0.0,1599.0,241.53125,5470.991134643555,219640.01655578613,142827.61081572503,1599.0,258.26461408431203,152.3658942852281,0.0,1222.8391640882999,1222.8391640882999,409.1720952987671,0.0,4805.626762390137,4805.626762390137
1,24,1.0,65000.0,14531.75,5208.015441894531,218534.9464416504,142823.25775392595,64999.0,2424.671860477082,13781.789197514681,1.0576480099999999,41323.7539412872,41322.6962932772,84661.94961547852,0.0,191635.51953125,191635.51953125
1,22,18000.0,18000.0,18000.0,2741.098403930664,215394.0200805664,142820.77358615014,0.0,-2.02096699897055e-12,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,489585.16120910645,505857.2292327881,499500.90531379945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17,0.0,0.0,0.0,489329.09965515137,4494824.171066284,628762.0067596436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,1599.0,7600.0,4678.6875,1625.06103515625,201147.07946777344,141767.23264878796,6001.0,1322.7075443986676,4271.0366437023995,1599.0,7189.640314938514,5590.640314938514,2758.1974630355835,0.0,17637.616973876953,17637.616973876953
1,24,10000.0,10000.0,10000.0,1446.9623565673828,203694.10514831543,141810.70943032543,0.0,-4.840533175158575e-13,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0
1,14,1.0,1.0,1.0,373.1250762939453,209189.89181518555,142006.681811425,0.0,3.6208950679330593e-17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,22,18000.0,18000.0,18000.0,1394.033432006836,205027.81867980957,141822.0381582937,0.0,-1.92245598936234e-12,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,489585.16120910645,506247.04360961914,500130.130398658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,30000.0,30000.0,30000.0,489346.981048584,506246.80519104004,500082.25440979004,0.0,-3.7120479271838765e-13,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,4,61166.0,64766.0,63460.6875,489344.12002563477,506246.08993530273,500079.54720527894,3600.0,-244.25284240593783,63693.809123494066,61568.90344922415,64766.0,3197.096550775852,5429.7306451797485,0.0,10679.511993408203,10679.511993408203
1,6,30000.0,30000.0,30000.0,489342.92793273926,506245.1362609863,500077.6090929585,0.0,-4.823529204242658e-13,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,8,1.0,1.0,1.0,489343.16635131836,506244.1825866699,500076.03245396767,0.0,-2.4339729158889313e-17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,9,4464.0,4464.0,4464.0,489343.16635131836,506244.1825866699,500076.03245396767,0.0,-1.2216927721114555e-13,4464.0,4464.0,4464.0,0.0,0.0,0.0,0.0,0.0
1,10,0.0,10000.0,6875.0,489344.83528137207,506243.9441680908,500074.44812405494,10000.0,733.1564522704059,6875.395768570954,282.47524899999985,10000.0,9717.524751,14193.643363952637,0.0,41290.598876953125,41290.598876953125
1,12,30000.0,30000.0,30000.0,489343.88160705566,506474.97177124023,500072.94070336124,0.0,1.143337853146735e-12,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,16,0.0,10000.0,2500.0,489329.09965515137,506530.0464630127,500068.67224170314,10000.0,-586.423980683061,2499.7313438175024,0.0,9423.5199,9423.5199,17925.608444213867,0.0,51339.74609375,51339.74609375
1,18,30000.0,30000.0,30000.0,489331.9606781006,506227.0164489746,500020.38863397413,0.0,-1.9948415333193642e-12,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,20,7866.0,13600.0,10774.75,6407.976150512695,216327.90565490723,141975.83352365802,5734.0,1328.7786877098883,10381.062011473761,7866.0,13265.149556931226,5399.1495569312265,2856.128318786621,0.0,17813.01416015625,17813.01416015625
1,14,1.0,1.0,1.0,1360.8932495117188,207365.9896850586,141946.223474318,0.0,1.508849931373675e-16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,24,10000.0,10000.0,10000.0,4256.963729858398,217746.97303771973,142021.51759978264,0.0,-4.633437683431116e-13,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0
1,22,18000.0,18000.0,18000.0,3343.1053161621094,217820.8827972412,142077.70747523155,0.0,-2.3601954652913463e-13,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,15,0.0,0.0,0.0,1811.981201171875,13799494.981765747,583443.2571165024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14,0.0,1.0,0.71875,799.8943328857422,213901.99661254883,141817.9081332299,1.0,-0.2656108908920593,0.78872421615625,0.04035360699999998,1.0,0.959646393,1.5395481544546783,0.0,3.7146492898464203,3.7146492898464203
1,20,0.0,18400.0,13791.40625,11075.019836425781,212122.20191955566,142219.35118398358,18400.0,-2047.7781878515311,14579.272612738316,3060.975596731627,18212.50429423233,15151.528697500704,8050.419158935547,0.0,33985.9560546875,33985.9560546875
1,24,0.0,10000.0,7812.8125,9139.060974121094,213515.9969329834,142170.41384789252,10000.0,-2247.5407150951523,8481.807833125,825.2068599999996,10000.0,9174.79314,11754.779792785645,0.0,27692.1240234375,27692.1240234375
1,22,18000.0,18000.0,18000.0,7666.110992431641,211693.04847717285,142104.93333878057,0.0,3.695072254923511e-12,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,11,0.0,0.0,0.0,486353.87420654297,14506970.167160034,1822662.3842793126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21,0.0,0.0,0.0,7434.12971496582,14601111.888885498,612576.1616614558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25,-31608.0,29464.0,3732.75,5208.015441894531,15789469.957351685,645042.0041238108,61072.0,-294.0788619225074,1190.664460519517,-20666.883555899756,18254.887398589482,38921.77095448924,26152.22576904297,0.0,72615.201171875,72615.201171875
1,20,0.0,1733.0,283.15625,6914.1387939453125,205776.92985534668,141924.45047440068,1733.0,294.4717124788042,187.54103334366562,0.0,1311.2943998582998,1311.2943998582998,553.2027320861816,0.0,5504.441650390625,5504.441650390625
1,14,0.0,1.0,0.3125,5417.108535766602,202921.15211486816,141881.16596591088,1.0,0.2813339693076837,0.24164304869062495,0.0,0.9717524750999997,0.9717524750999997,0.9824751445557922,0.0,5.716219022870064,5.716219022870064
1,24,1.0,50000.0,10937.96875,6419.897079467773,204689.97955322266,141879.09710791803,49999.0,2977.7185643937596,10195.207269626531,1.0197732674299997,29850.349782230725,29849.330008963294,59224.955139160156,0.0,129428.3681640625,129428.3681640625
1,22,18000.0,18000.0,18000.0,2749.204635620117,208014.01138305664,141862.10017050465,0.0,2.332237622646592e-12,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,1,0.0,0.0,0.0,490880.96618652344,507498.97956848145,500058.9047708819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,1999.0,7866.0,4924.625,1689.910888671875,214007.13920593262,144938.06131424443,5867.0,1311.5731733405094,4531.0564925398185,1999.0,7396.51095945391,5397.51095945391,2810.47606754303,0.0,17635.897888183594,17635.897888183594
1,24,10000.0,10000.0,10000.0,1688.9572143554688,214033.1268310547,145025.39173249275,0.0,2.8201470067792655e-12,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0
1,14,1.0,1.0,1.0,726.9382476806641,210309.9822998047,145039.09695533014,0.0,1.3092690199584294e-16,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,22,18000.0,18000.0,18000.0,1598.1197357177734,214031.93473815918,145038.7124092348,0.0,1.7236434620922903e-12,18000.0,18000.0,18000.0,0.0,0.0,0.0,0.0,0.0
1,17,0.0,0.0,0.0,488892.0783996582,4495831.9664001465,629117.9349345545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,0.0,0.0,489487.1711730957,511247.8733062744,500198.6795856107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,30000.0,30000.0,30000.0,489448.07052612305,511281.01348876953,500199.09489539365,0.0,-2.3838151058297943e-12,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,4,57266.0,61033.0,59375.28125,489436.8648529053,511284.11293029785,500199.3179321289,3767.0,-216.9284499432923,59621.11713504277,57661.536433699075,61033.0,3371.463566300925,4397.628439903259,0.0,8162.78564453125,8162.78564453125
1,6,30000.0,30000.0,30000.0,489424.9439239502,511289.119720459,500199.41791411367,0.0,1.7811740076620464e-12,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,8,1.0,1.0,1.0,489414.93034362793,511296.03385925293,500199.5178960985,0.0,-3.004978881904473e-18,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,9,4464.0,4464.0,4464.0,489414.93034362793,511296.03385925293,500199.5178960985,0.0,1.0077453765291281e-13,4464.0,4464.0,4464.0,0.0,0.0,0.0,0.0,0.0
1,10,0.0,10000.0,7187.5,488911.1518859863,511796.9512939453,500199.57942347374,10000.0,362.7365287451728,7189.127813787028,403.5360699999998,10000.0,9596.46393,8868.593299865723,0.0,28704.107788085938,28704.107788085938
1,12,30000.0,30000.0,30000.0,488897.08518981934,511807.918548584,500199.61018716136,0.0,6.881358438273134e-13,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,16,0.0,10000.0,2500.0,488892.0783996582,511797.9049682617,500198.9641497212,10000.0,-293.0978404503087,2498.401522089027,0.0,9423.5199,9423.5199,17925.608444213867,0.0,51339.74609375,51339.74609375
1,18,30000.0,30000.0,30000.0,488880.87272644043,511806.0111999512,500199.06413170596,0.0,1.0643601347400123e-13,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,14,1.0,1.0,1.0,1353.0254364013672,211414.09873962402,144986.71408622497,0.0,-4.952514100951143e-17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
