unit_id,reg_addr,min,max,mean,iat_min_us,iat_max_us,mean_iat_us,range,slope,ewma_mean,ewma_min,ewma_max,ewma_range,cusum_mean,cusum_min,cusum_max,cusum_range
1,11,0.0,0.0,0.0,1802.9212951660156,10650495609.045029,344515939.2895237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,9,4464.0,5901.0,5811.1875,152.11105346679688,10650496327.161789,343806135.3852672,1437.0,-0.13487575450831762,5864.6259375,5168.129999999999,5901.0,732.8700000000008,38.76830220222473,0.0,82.7057113647461,82.7057113647461
1,15,-26432.0,29104.0,-742.5,1801.0139465332031,10650304548.025131,344064170.06061924,55536.0,-0.44563246898857384,-717.31008,-13480.32,0.0,13480.32,2476.700180053711,0.0,27761.067626953125,27761.067626953125
1,1,0.0,0.0,0.0,2077.817916870117,10651495064.973831,343870498.06502557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,0.0,10000.0,5000.0,2077.817916870117,10650496995.925903,343967442.9355129,10000.0,0.7151410007786713,4275.354813491484,0.0,9937.991129259639,9937.991129259639,12695.3125,0.0,52500.0,52500.0
1,2,30000.0,30000.0,30000.0,2121.9253540039062,10650497002.840042,343967443.05856764,0.0,1.987198159851182e-15,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,4,57166.0,60417.0,58827.375,2123.8327026367188,10650496376.037598,343967443.02780396,3251.0,0.1951299576656827,58661.74034097948,57269.579622811696,60170.56103799552,2900.981415183822,2665.5301990509033,0.0,11464.39663696289,11464.39663696289
1,6,14685.0,30000.0,24735.46875,2125.0247955322266,10650496365.070343,343967443.00473124,15315.0,1.4371326389168761,23619.373738639155,14685.0,29991.44587009156,15306.44587009156,24876.046897888184,0.0,72366.68188476562,72366.68188476562
1,8,1.0,1.0,1.0,2125.978469848633,10650496327.161789,343967442.22794807,0.0,-6.582249356563651e-20,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,10,0.0,10000.0,7187.5,2092.8382873535156,10650495609.045029,343967442.45098484,10000.0,-0.1419080257960574,7192.245812790168,403.5360699999998,10000.0,9596.46393,7602.2356033325195,0.0,23638.677001953125,23638.677001953125
1,12,30000.0,30000.0,30000.0,2259.0160369873047,10650495575.904846,343967442.4817485,0.0,-6.517211736985549e-17,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,16,0.0,10000.0,7187.5,2258.777618408203,10650495610.952377,343967444.02762383,10000.0,0.7677951518352756,6458.532897116021,0.0,9997.26312526599,9997.26312526599,14563.113510131836,0.0,38834.96936035156,38834.96936035156
1,18,20000.0,30000.0,26562.5,2259.0160369873047,10650495610.952377,343967444.4506245,10000.0,0.9383824139631898,25833.740606359228,20000.0,29994.41454135916,9994.414541359161,16242.929466247559,0.0,47252.158447265625,47252.158447265625
1,14,0.0,11.0,1.6875,5796.194076538086,10650304548.025131,344000514.676494,11.0,0.00018053754165331154,1.6145533905105054,0.0,7.2269999999999985,7.2269999999999985,6.534581461921334,0.0,25.668536961078644,25.668536961078644
1,20,0.0,14400.0,1816.625,5795.955657958984,10650304826.021194,344000531.0966123,14400.0,-1.3494139372936615,2866.4309833697916,2.660799499992004,14400.0,14397.339200500008,7687.573070526123,0.0,34182.92395019531,34182.92395019531
1,24,0.0,60000.0,10625.96875,5800.008773803711,10650304659.843445,344000518.5450277,60000.0,1.0018705185718775,10981.341256510896,126.31991070770947,50057.20905589999,49930.88914519228,73189.00390625,0.0,220045.3125,220045.3125
1,21,0.0,0.0,0.0,2706.0508728027344,10661505520.105362,344396856.64638394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22,13744.0,18000.0,17601.0,4324.913024902344,10650495610.952377,344016106.02871066,4256.0,0.3993425382582097,17290.67665910753,13744.0,17999.86296081103,4255.862960811031,1208.0038976669312,0.0,2577.074981689453,2577.074981689453
1,9,4464.0,4464.0,4464.0,485542.05894470215,510916.94831848145,500096.09806922177,0.0,-1.971864519148762e-14,4464.0,4464.0,4464.0,0.0,0.0,0.0,0.0,0.0
1,25,-31608.0,28928.0,10222.75,190952.06260681152,10650304659.843445,344354838.6789137,60536.0,1.0263635052459374,9330.473137753766,-3370.08,19026.24454100241,22396.32454100241,13279.89013671875,0.0,47090.3984375,47090.3984375
1,0,0.0,10000.0,6250.0,485540.86685180664,512228.01208496094,500212.3540447604,10000.0,-615.6570814366979,6496.642403065666,138.4128720099999,10000.0,9861.58712799,14122.099422454834,0.0,40635.083984375,40635.083984375
1,2,30000.0,30000.0,30000.0,485540.15159606934,512233.9725494385,500224.1288461993,0.0,3.4503114557239284e-13,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,4,60322.0,62834.0,61704.5,485540.15159606934,512229.91943359375,500224.6133742794,2512.0,117.32166181596205,61578.78333741786,60321.99999999999,62422.14603390177,2100.1460339017794,1930.9722633361816,0.0,5837.9193115234375,5837.9193115234375
1,6,30000.0,30000.0,30000.0,485542.05894470215,510927.9155731201,500224.9363929995,0.0,-2.42290303907735e-13,30000.0,30000.0,30000.0,0.0,0.0,0.0,0.0,0.0
1,8,1.0,1.0,1.0,485542.05894470215,510916.94831848145,500224.9671566871,0.0,2.921677724747331e-17,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,10,0.0,10000.0,6250.0,485540.86685180664,510914.0872955322,500225.03637498425,10000.0,-615.6582655070766,6496.642403065666,138.4128720099999,10000.0,9861.58712799,14122.099422454834,0.0,40635.083984375,40635.083984375
